/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:426: BadPoscarWarning: Selective dynamics toggled with Fluorine element detected. Make sure the 4th-6th entry each position line is selective dynamics info.
  warnings.warn(
/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:438: BadPoscarWarning: Ignoring selective dynamics tag, as no ionic degrees of freedom were fixed.
  warnings.warn(
Processing and saving dataset in batches...
Saved 149795 data points in 586 batches
Epoch: [0][0/469]	Time 1.633 (1.633)	Data 0.249 (0.249)	Loss 1.2922 (1.2922)	MAE 1.144 (1.144)
Test: [10/59]	Time 2.078 (2.176)	Loss 0.0538 (0.0899)	MAE 0.206 (0.236)
Test: [20/59]	Time 2.066 (2.124)	Loss 0.1185 (0.0901)	MAE 0.268 (0.236)
Test: [30/59]	Time 2.087 (2.108)	Loss 0.0894 (0.0910)	MAE 0.257 (0.237)
Test: [40/59]	Time 2.061 (2.100)	Loss 0.1231 (0.0941)	MAE 0.252 (0.240)
Test: [50/59]	Time 2.077 (2.144)	Loss 0.0904 (0.0940)	MAE 0.218 (0.239)
 * MAE 0.240
Epoch: [130][0/469]	Time 1.175 (1.175)	Data 0.060 (0.060)	Loss 0.0290 (0.0290)	MAE 0.162 (0.162)
Epoch: [130][10/469]	Time 1.176 (1.235)	Data 0.001 (0.007)	Loss 0.0304 (0.0308)	MAE 0.162 (0.160)
Epoch: [130][20/469]	Time 1.174 (1.232)	Data 0.002 (0.004)	Loss 0.0365 (0.0338)	MAE 0.165 (0.164)
Epoch: [130][30/469]	Time 1.657 (1.257)	Data 0.001 (0.003)	Loss 0.0658 (0.0340)	MAE 0.219 (0.165)
Epoch: [130][40/469]	Time 1.236 (1.265)	Data 0.001 (0.003)	Loss 0.0276 (0.0354)	MAE 0.166 (0.167)
Epoch: [130][50/469]	Time 1.241 (1.260)	Data 0.003 (0.003)	Loss 0.0527 (0.0359)	MAE 0.186 (0.168)
Epoch: [130][60/469]	Time 1.195 (1.248)	Data 0.001 (0.002)	Loss 0.0231 (0.0358)	MAE 0.139 (0.168)
Epoch: [130][70/469]	Time 1.172 (1.245)	Data 0.001 (0.002)	Loss 0.0362 (0.0359)	MAE 0.158 (0.167)
Epoch: [130][80/469]	Time 1.235 (1.250)	Data 0.001 (0.002)	Loss 0.0448 (0.0358)	MAE 0.194 (0.167)
Epoch: [130][90/469]	Time 1.135 (1.245)	Data 0.001 (0.002)	Loss 0.0348 (0.0358)	MAE 0.174 (0.167)
Epoch: [130][100/469]	Time 1.137 (1.236)	Data 0.001 (0.002)	Loss 0.0339 (0.0357)	MAE 0.169 (0.167)
Epoch: [130][110/469]	Time 1.149 (1.229)	Data 0.001 (0.002)	Loss 0.0357 (0.0357)	MAE 0.159 (0.167)
Epoch: [130][120/469]	Time 1.138 (1.231)	Data 0.001 (0.002)	Loss 0.0437 (0.0361)	MAE 0.172 (0.168)
Epoch: [130][130/469]	Time 1.129 (1.224)	Data 0.001 (0.002)	Loss 0.0320 (0.0360)	MAE 0.167 (0.168)
Epoch: [130][140/469]	Time 1.152 (1.220)	Data 0.001 (0.002)	Loss 0.0558 (0.0360)	MAE 0.197 (0.168)
Epoch: [130][150/469]	Time 1.196 (1.220)	Data 0.001 (0.002)	Loss 0.0540 (0.0365)	MAE 0.186 (0.168)
Epoch: [130][160/469]	Time 1.193 (1.217)	Data 0.001 (0.002)	Loss 0.0373 (0.0361)	MAE 0.171 (0.168)
Epoch: [130][170/469]	Time 1.179 (1.219)	Data 0.001 (0.002)	Loss 0.0294 (0.0361)	MAE 0.157 (0.168)
Epoch: [130][180/469]	Time 1.171 (1.218)	Data 0.003 (0.002)	Loss 0.0346 (0.0360)	MAE 0.176 (0.168)
Epoch: [130][190/469]	Time 1.166 (1.217)	Data 0.001 (0.002)	Loss 0.0292 (0.0360)	MAE 0.150 (0.167)
Epoch: [130][200/469]	Time 1.194 (1.217)	Data 0.001 (0.002)	Loss 0.0399 (0.0359)	MAE 0.179 (0.167)
Epoch: [130][210/469]	Time 1.203 (1.217)	Data 0.001 (0.002)	Loss 0.0256 (0.0356)	MAE 0.158 (0.167)
Epoch: [130][220/469]	Time 1.175 (1.215)	Data 0.001 (0.002)	Loss 0.0434 (0.0358)	MAE 0.187 (0.167)
Epoch: [130][230/469]	Time 1.138 (1.217)	Data 0.001 (0.002)	Loss 0.0388 (0.0360)	MAE 0.182 (0.168)
Epoch: [130][240/469]	Time 1.217 (1.216)	Data 0.001 (0.002)	Loss 0.0340 (0.0361)	MAE 0.167 (0.168)
Epoch: [130][250/469]	Time 1.150 (1.214)	Data 0.001 (0.002)	Loss 0.0544 (0.0360)	MAE 0.179 (0.168)
Epoch: [130][260/469]	Time 1.220 (1.214)	Data 0.001 (0.002)	Loss 0.0422 (0.0362)	MAE 0.181 (0.168)
Epoch: [130][270/469]	Time 1.583 (1.215)	Data 0.001 (0.002)	Loss 0.0335 (0.0361)	MAE 0.155 (0.168)
Epoch: [130][280/469]	Time 1.170 (1.215)	Data 0.001 (0.002)	Loss 0.0447 (0.0363)	MAE 0.164 (0.168)
Epoch: [130][290/469]	Time 1.150 (1.216)	Data 0.001 (0.002)	Loss 0.0398 (0.0363)	MAE 0.180 (0.168)
Epoch: [130][300/469]	Time 1.207 (1.217)	Data 0.001 (0.002)	Loss 0.0378 (0.0365)	MAE 0.177 (0.168)
Epoch: [130][310/469]	Time 1.077 (1.216)	Data 0.001 (0.002)	Loss 0.0525 (0.0366)	MAE 0.180 (0.169)
Epoch: [130][320/469]	Time 1.179 (1.216)	Data 0.001 (0.002)	Loss 0.0296 (0.0367)	MAE 0.153 (0.169)
Epoch: [130][330/469]	Time 1.592 (1.218)	Data 0.001 (0.002)	Loss 0.0232 (0.0367)	MAE 0.145 (0.169)
Epoch: [130][340/469]	Time 1.232 (1.218)	Data 0.001 (0.002)	Loss 0.0360 (0.0367)	MAE 0.176 (0.169)
Epoch: [130][350/469]	Time 1.191 (1.216)	Data 0.001 (0.002)	Loss 0.0377 (0.0368)	MAE 0.179 (0.169)
Epoch: [130][360/469]	Time 1.222 (1.216)	Data 0.001 (0.002)	Loss 0.0382 (0.0368)	MAE 0.167 (0.169)
Epoch: [130][370/469]	Time 1.617 (1.216)	Data 0.001 (0.002)	Loss 0.0401 (0.0369)	MAE 0.182 (0.169)
Epoch: [130][380/469]	Time 1.162 (1.217)	Data 0.001 (0.002)	Loss 0.0292 (0.0372)	MAE 0.167 (0.169)
Epoch: [130][390/469]	Time 1.188 (1.216)	Data 0.001 (0.002)	Loss 0.0317 (0.0374)	MAE 0.170 (0.170)
Epoch: [130][400/469]	Time 1.235 (1.215)	Data 0.001 (0.002)	Loss 0.0288 (0.0374)	MAE 0.169 (0.170)
Epoch: [130][410/469]	Time 1.194 (1.214)	Data 0.001 (0.002)	Loss 0.0456 (0.0373)	MAE 0.196 (0.170)
Epoch: [130][420/469]	Time 1.171 (1.217)	Data 0.001 (0.002)	Loss 0.0251 (0.0374)	MAE 0.152 (0.170)
Epoch: [130][430/469]	Time 1.165 (1.215)	Data 0.001 (0.002)	Loss 0.0379 (0.0373)	MAE 0.163 (0.170)
Epoch: [130][440/469]	Time 1.158 (1.217)	Data 0.001 (0.002)	Loss 0.0242 (0.0373)	MAE 0.143 (0.170)
Epoch: [130][450/469]	Time 1.188 (1.216)	Data 0.002 (0.002)	Loss 0.0325 (0.0372)	MAE 0.167 (0.169)
Epoch: [130][460/469]	Time 1.209 (1.216)	Data 0.001 (0.002)	Loss 0.0348 (0.0373)	MAE 0.167 (0.169)
Test: [0/59]	Time 2.091 (2.091)	Loss 0.0994 (0.0994)	MAE 0.273 (0.273)
Test: [10/59]	Time 2.062 (2.139)	Loss 0.0736 (0.0919)	MAE 0.227 (0.240)
Test: [20/59]	Time 2.075 (2.236)	Loss 0.0850 (0.0925)	MAE 0.229 (0.244)
Test: [30/59]	Time 2.056 (2.185)	Loss 0.1028 (0.0893)	MAE 0.227 (0.238)
Test: [40/59]	Time 2.071 (2.189)	Loss 0.1059 (0.0928)	MAE 0.252 (0.240)
Test: [50/59]	Time 2.086 (2.168)	Loss 0.0798 (0.0931)	MAE 0.238 (0.239)
 * MAE 0.242
Epoch: [131][0/469]	Time 1.259 (1.259)	Data 0.057 (0.057)	Loss 0.0383 (0.0383)	MAE 0.157 (0.157)
Epoch: [131][10/469]	Time 1.132 (1.177)	Data 0.001 (0.006)	Loss 0.0327 (0.0321)	MAE 0.172 (0.158)
Epoch: [131][20/469]	Time 1.258 (1.182)	Data 0.001 (0.004)	Loss 0.0271 (0.0339)	MAE 0.153 (0.160)
Epoch: [131][30/469]	Time 1.225 (1.196)	Data 0.001 (0.003)	Loss 0.0507 (0.0351)	MAE 0.192 (0.163)
Epoch: [131][40/469]	Time 1.704 (1.216)	Data 0.001 (0.003)	Loss 0.0344 (0.0350)	MAE 0.163 (0.164)
Epoch: [131][50/469]	Time 1.153 (1.204)	Data 0.001 (0.003)	Loss 0.0457 (0.0353)	MAE 0.178 (0.164)
Epoch: [131][60/469]	Time 1.262 (1.204)	Data 0.001 (0.002)	Loss 0.0519 (0.0354)	MAE 0.187 (0.164)
Epoch: [131][70/469]	Time 1.215 (1.205)	Data 0.001 (0.002)	Loss 0.0244 (0.0350)	MAE 0.153 (0.164)
Epoch: [131][80/469]	Time 1.209 (1.222)	Data 0.001 (0.002)	Loss 0.0221 (0.0347)	MAE 0.138 (0.164)
Epoch: [131][90/469]	Time 1.222 (1.225)	Data 0.001 (0.002)	Loss 0.0307 (0.0345)	MAE 0.162 (0.164)
Epoch: [131][100/469]	Time 1.196 (1.226)	Data 0.001 (0.002)	Loss 0.0303 (0.0364)	MAE 0.162 (0.165)
Epoch: [131][110/469]	Time 1.152 (1.219)	Data 0.001 (0.002)	Loss 0.0772 (0.0367)	MAE 0.210 (0.166)
Epoch: [131][120/469]	Time 1.174 (1.214)	Data 0.001 (0.002)	Loss 0.0260 (0.0369)	MAE 0.157 (0.167)
Epoch: [131][130/469]	Time 1.162 (1.214)	Data 0.001 (0.002)	Loss 0.0281 (0.0367)	MAE 0.167 (0.167)
Epoch: [131][140/469]	Time 1.713 (1.219)	Data 0.001 (0.002)	Loss 0.0273 (0.0368)	MAE 0.159 (0.167)
Epoch: [131][150/469]	Time 1.177 (1.215)	Data 0.001 (0.002)	Loss 0.0325 (0.0367)	MAE 0.171 (0.167)
Epoch: [131][160/469]	Time 1.135 (1.211)	Data 0.001 (0.002)	Loss 0.0342 (0.0364)	MAE 0.165 (0.167)
Epoch: [131][170/469]	Time 1.194 (1.208)	Data 0.001 (0.002)	Loss 0.0191 (0.0361)	MAE 0.137 (0.166)
Epoch: [131][180/469]	Time 1.130 (1.205)	Data 0.001 (0.002)	Loss 0.0524 (0.0362)	MAE 0.174 (0.166)
Epoch: [131][190/469]	Time 1.488 (1.208)	Data 0.001 (0.002)	Loss 0.0482 (0.0362)	MAE 0.178 (0.166)
Epoch: [131][200/469]	Time 1.201 (1.209)	Data 0.001 (0.002)	Loss 0.0283 (0.0363)	MAE 0.159 (0.166)
Epoch: [131][210/469]	Time 1.140 (1.208)	Data 0.001 (0.002)	Loss 0.0439 (0.0363)	MAE 0.200 (0.166)
Epoch: [131][220/469]	Time 1.131 (1.205)	Data 0.001 (0.002)	Loss 0.0402 (0.0362)	MAE 0.176 (0.166)
Epoch: [131][230/469]	Time 1.183 (1.209)	Data 0.002 (0.002)	Loss 0.0465 (0.0364)	MAE 0.197 (0.167)
Epoch: [131][240/469]	Time 1.092 (1.207)	Data 0.001 (0.002)	Loss 0.0249 (0.0363)	MAE 0.152 (0.167)
Epoch: [131][250/469]	Time 1.120 (1.205)	Data 0.002 (0.002)	Loss 0.0475 (0.0363)	MAE 0.180 (0.167)
Epoch: [131][260/469]	Time 1.111 (1.204)	Data 0.003 (0.002)	Loss 0.0331 (0.0363)	MAE 0.166 (0.167)
Epoch: [131][270/469]	Time 1.141 (1.206)	Data 0.001 (0.002)	Loss 0.0261 (0.0366)	MAE 0.159 (0.167)
Epoch: [131][280/469]	Time 1.159 (1.208)	Data 0.001 (0.002)	Loss 0.0257 (0.0365)	MAE 0.143 (0.167)
Epoch: [131][290/469]	Time 1.126 (1.208)	Data 0.001 (0.002)	Loss 0.0381 (0.0365)	MAE 0.176 (0.167)
Epoch: [131][300/469]	Time 1.124 (1.206)	Data 0.001 (0.002)	Loss 0.0351 (0.0365)	MAE 0.172 (0.167)
Epoch: [131][310/469]	Time 1.214 (1.205)	Data 0.001 (0.002)	Loss 0.0465 (0.0367)	MAE 0.185 (0.168)
Epoch: [131][320/469]	Time 1.677 (1.205)	Data 0.001 (0.002)	Loss 0.0477 (0.0368)	MAE 0.191 (0.168)
Epoch: [131][330/469]	Time 1.114 (1.203)	Data 0.001 (0.002)	Loss 0.0244 (0.0369)	MAE 0.147 (0.168)
Epoch: [131][340/469]	Time 1.237 (1.203)	Data 0.001 (0.002)	Loss 0.0422 (0.0369)	MAE 0.181 (0.168)
Epoch: [131][350/469]	Time 1.147 (1.203)	Data 0.001 (0.002)	Loss 0.0513 (0.0370)	MAE 0.173 (0.168)
Epoch: [131][360/469]	Time 1.138 (1.204)	Data 0.001 (0.002)	Loss 0.0372 (0.0369)	MAE 0.173 (0.168)
Epoch: [131][370/469]	Time 1.195 (1.205)	Data 0.003 (0.002)	Loss 0.0515 (0.0369)	MAE 0.203 (0.168)
Epoch: [131][380/469]	Time 1.125 (1.203)	Data 0.001 (0.002)	Loss 0.0485 (0.0370)	MAE 0.180 (0.168)
Epoch: [131][390/469]	Time 1.132 (1.204)	Data 0.001 (0.002)	Loss 0.0349 (0.0370)	MAE 0.190 (0.168)
Epoch: [131][400/469]	Time 1.140 (1.205)	Data 0.001 (0.002)	Loss 0.0325 (0.0371)	MAE 0.160 (0.169)
Epoch: [131][410/469]	Time 1.186 (1.204)	Data 0.001 (0.002)	Loss 0.0351 (0.0371)	MAE 0.179 (0.169)
Epoch: [131][420/469]	Time 1.164 (1.204)	Data 0.001 (0.002)	Loss 0.0313 (0.0371)	MAE 0.158 (0.169)
Epoch: [131][430/469]	Time 1.204 (1.204)	Data 0.001 (0.002)	Loss 0.0357 (0.0370)	MAE 0.164 (0.169)
Epoch: [131][440/469]	Time 1.161 (1.204)	Data 0.001 (0.002)	Loss 0.0286 (0.0371)	MAE 0.152 (0.169)
Epoch: [131][450/469]	Time 1.655 (1.205)	Data 0.003 (0.002)	Loss 0.0591 (0.0371)	MAE 0.188 (0.169)
Epoch: [131][460/469]	Time 1.143 (1.204)	Data 0.001 (0.002)	Loss 0.0281 (0.0371)	MAE 0.163 (0.169)
Test: [0/59]	Time 2.066 (2.066)	Loss 0.1454 (0.1454)	MAE 0.282 (0.282)
Test: [10/59]	Time 3.351 (2.190)	Loss 0.0902 (0.0924)	MAE 0.269 (0.238)
Test: [20/59]	Time 2.080 (2.136)	Loss 0.1402 (0.0903)	MAE 0.313 (0.237)
Test: [30/59]	Time 2.050 (2.115)	Loss 0.0967 (0.0895)	MAE 0.253 (0.239)
Test: [40/59]	Time 2.061 (2.169)	Loss 0.0639 (0.0900)	MAE 0.207 (0.236)
Test: [50/59]	Time 2.076 (2.151)	Loss 0.1113 (0.0945)	MAE 0.249 (0.241)
 * MAE 0.241
Epoch: [132][0/469]	Time 1.207 (1.207)	Data 0.060 (0.060)	Loss 0.0261 (0.0261)	MAE 0.155 (0.155)
Epoch: [132][10/469]	Time 1.129 (1.179)	Data 0.003 (0.007)	Loss 0.0396 (0.0327)	MAE 0.189 (0.167)
Epoch: [132][20/469]	Time 1.195 (1.199)	Data 0.001 (0.004)	Loss 0.0288 (0.0347)	MAE 0.150 (0.166)
Epoch: [132][30/469]	Time 1.625 (1.229)	Data 0.001 (0.003)	Loss 0.0293 (0.0340)	MAE 0.155 (0.164)
Epoch: [132][40/469]	Time 1.209 (1.218)	Data 0.001 (0.003)	Loss 0.0281 (0.0342)	MAE 0.155 (0.165)
Epoch: [132][50/469]	Time 1.236 (1.224)	Data 0.001 (0.003)	Loss 0.0306 (0.0350)	MAE 0.165 (0.165)
Epoch: [132][60/469]	Time 1.135 (1.215)	Data 0.001 (0.002)	Loss 0.0263 (0.0346)	MAE 0.144 (0.165)
Epoch: [132][70/469]	Time 1.193 (1.209)	Data 0.002 (0.002)	Loss 0.0349 (0.0348)	MAE 0.163 (0.166)
Epoch: [132][80/469]	Time 1.158 (1.207)	Data 0.001 (0.002)	Loss 0.0512 (0.0352)	MAE 0.203 (0.167)
Epoch: [132][90/469]	Time 1.163 (1.205)	Data 0.001 (0.002)	Loss 0.0369 (0.0351)	MAE 0.178 (0.167)
Epoch: [132][100/469]	Time 1.151 (1.202)	Data 0.001 (0.002)	Loss 0.0337 (0.0352)	MAE 0.169 (0.167)
Epoch: [132][110/469]	Time 1.165 (1.205)	Data 0.001 (0.002)	Loss 0.0610 (0.0360)	MAE 0.182 (0.168)
Epoch: [132][120/469]	Time 1.138 (1.210)	Data 0.001 (0.002)	Loss 0.0242 (0.0362)	MAE 0.148 (0.168)
Epoch: [132][130/469]	Time 1.187 (1.209)	Data 0.002 (0.002)	Loss 0.0422 (0.0368)	MAE 0.179 (0.168)
Epoch: [132][140/469]	Time 1.198 (1.207)	Data 0.001 (0.002)	Loss 0.0593 (0.0368)	MAE 0.167 (0.168)
Epoch: [132][150/469]	Time 1.094 (1.205)	Data 0.001 (0.002)	Loss 0.0347 (0.0371)	MAE 0.174 (0.169)
Epoch: [132][160/469]	Time 1.162 (1.202)	Data 0.001 (0.002)	Loss 0.0298 (0.0376)	MAE 0.155 (0.169)
Epoch: [132][170/469]	Time 1.087 (1.203)	Data 0.001 (0.002)	Loss 0.0382 (0.0377)	MAE 0.181 (0.169)
Epoch: [132][180/469]	Time 1.189 (1.204)	Data 0.001 (0.002)	Loss 0.0329 (0.0376)	MAE 0.169 (0.169)
Epoch: [132][190/469]	Time 1.163 (1.202)	Data 0.001 (0.002)	Loss 0.0258 (0.0377)	MAE 0.149 (0.169)
Epoch: [132][200/469]	Time 1.117 (1.202)	Data 0.002 (0.002)	Loss 0.0276 (0.0376)	MAE 0.156 (0.169)
Epoch: [132][210/469]	Time 1.237 (1.200)	Data 0.001 (0.002)	Loss 0.0294 (0.0374)	MAE 0.153 (0.169)
Epoch: [132][220/469]	Time 1.159 (1.203)	Data 0.001 (0.002)	Loss 0.0833 (0.0375)	MAE 0.197 (0.169)
Epoch: [132][230/469]	Time 1.107 (1.202)	Data 0.001 (0.002)	Loss 0.0366 (0.0374)	MAE 0.178 (0.169)
Epoch: [132][240/469]	Time 1.144 (1.200)	Data 0.001 (0.002)	Loss 0.0432 (0.0376)	MAE 0.173 (0.169)
Epoch: [132][250/469]	Time 1.568 (1.202)	Data 0.001 (0.002)	Loss 0.0405 (0.0375)	MAE 0.173 (0.169)
Epoch: [132][260/469]	Time 1.187 (1.201)	Data 0.001 (0.002)	Loss 0.0504 (0.0376)	MAE 0.196 (0.170)
Epoch: [132][270/469]	Time 1.126 (1.203)	Data 0.003 (0.002)	Loss 0.0309 (0.0376)	MAE 0.155 (0.170)
Epoch: [132][280/469]	Time 1.154 (1.203)	Data 0.001 (0.002)	Loss 0.0353 (0.0375)	MAE 0.163 (0.170)
Epoch: [132][290/469]	Time 1.187 (1.202)	Data 0.001 (0.002)	Loss 0.0431 (0.0374)	MAE 0.178 (0.170)
Epoch: [132][300/469]	Time 1.157 (1.202)	Data 0.001 (0.002)	Loss 0.0347 (0.0373)	MAE 0.179 (0.169)
Epoch: [132][310/469]	Time 1.206 (1.203)	Data 0.001 (0.002)	Loss 0.0392 (0.0374)	MAE 0.162 (0.170)
Epoch: [132][320/469]	Time 1.137 (1.203)	Data 0.001 (0.002)	Loss 0.0293 (0.0374)	MAE 0.148 (0.170)
Epoch: [132][330/469]	Time 1.139 (1.203)	Data 0.001 (0.002)	Loss 0.0314 (0.0374)	MAE 0.160 (0.169)
Epoch: [132][340/469]	Time 1.206 (1.203)	Data 0.001 (0.002)	Loss 0.0288 (0.0372)	MAE 0.173 (0.169)
Epoch: [132][350/469]	Time 1.195 (1.203)	Data 0.001 (0.002)	Loss 0.0325 (0.0372)	MAE 0.166 (0.169)
Epoch: [132][360/469]	Time 1.492 (1.203)	Data 0.001 (0.002)	Loss 0.0407 (0.0373)	MAE 0.173 (0.170)
Epoch: [132][370/469]	Time 1.164 (1.205)	Data 0.003 (0.002)	Loss 0.0263 (0.0372)	MAE 0.153 (0.169)
Epoch: [132][380/469]	Time 1.521 (1.206)	Data 0.001 (0.002)	Loss 0.0554 (0.0372)	MAE 0.193 (0.169)
Epoch: [132][390/469]	Time 1.135 (1.205)	Data 0.001 (0.002)	Loss 0.0370 (0.0373)	MAE 0.182 (0.170)
Epoch: [132][400/469]	Time 1.257 (1.205)	Data 0.001 (0.002)	Loss 0.0275 (0.0374)	MAE 0.163 (0.170)
Epoch: [132][410/469]	Time 1.601 (1.207)	Data 0.001 (0.002)	Loss 0.0549 (0.0373)	MAE 0.171 (0.170)
Epoch: [132][420/469]	Time 1.096 (1.208)	Data 0.001 (0.002)	Loss 0.0419 (0.0373)	MAE 0.168 (0.170)
Epoch: [132][430/469]	Time 1.196 (1.208)	Data 0.001 (0.002)	Loss 0.0729 (0.0373)	MAE 0.192 (0.169)
Epoch: [132][440/469]	Time 1.603 (1.208)	Data 0.001 (0.002)	Loss 0.0365 (0.0373)	MAE 0.175 (0.170)
Epoch: [132][450/469]	Time 1.163 (1.209)	Data 0.003 (0.002)	Loss 0.0370 (0.0372)	MAE 0.181 (0.169)
Epoch: [132][460/469]	Time 1.200 (1.209)	Data 0.001 (0.002)	Loss 0.0298 (0.0372)	MAE 0.147 (0.169)
Test: [0/59]	Time 2.090 (2.090)	Loss 0.1386 (0.1386)	MAE 0.280 (0.280)
Test: [10/59]	Time 2.066 (2.079)	Loss 0.1239 (0.1060)	MAE 0.275 (0.257)
Test: [20/59]	Time 2.083 (2.144)	Loss 0.0972 (0.1040)	MAE 0.248 (0.252)
Test: [30/59]	Time 2.050 (2.161)	Loss 0.0978 (0.1002)	MAE 0.261 (0.248)
Test: [40/59]	Time 2.069 (2.172)	Loss 0.1225 (0.0966)	MAE 0.252 (0.244)
Test: [50/59]	Time 2.839 (2.195)	Loss 0.0700 (0.0954)	MAE 0.227 (0.244)
 * MAE 0.244
Epoch: [133][0/469]	Time 1.357 (1.357)	Data 0.243 (0.243)	Loss 0.0372 (0.0372)	MAE 0.172 (0.172)
Epoch: [133][10/469]	Time 1.134 (1.200)	Data 0.001 (0.023)	Loss 0.0302 (0.0321)	MAE 0.169 (0.162)
Epoch: [133][20/469]	Time 1.217 (1.200)	Data 0.003 (0.013)	Loss 0.0291 (0.0313)	MAE 0.147 (0.159)
Epoch: [133][30/469]	Time 1.175 (1.196)	Data 0.001 (0.009)	Loss 0.0510 (0.0332)	MAE 0.199 (0.163)
Epoch: [133][40/469]	Time 1.202 (1.214)	Data 0.001 (0.007)	Loss 0.0383 (0.0339)	MAE 0.170 (0.164)
Epoch: [133][50/469]	Time 1.116 (1.203)	Data 0.001 (0.006)	Loss 0.0263 (0.0343)	MAE 0.145 (0.165)
Epoch: [133][60/469]	Time 1.571 (1.207)	Data 0.001 (0.005)	Loss 0.0333 (0.0345)	MAE 0.175 (0.166)
Epoch: [133][70/469]	Time 1.659 (1.211)	Data 0.001 (0.005)	Loss 0.0388 (0.0343)	MAE 0.164 (0.165)
Epoch: [133][80/469]	Time 1.156 (1.206)	Data 0.001 (0.004)	Loss 0.0395 (0.0343)	MAE 0.178 (0.166)
Epoch: [133][90/469]	Time 1.239 (1.203)	Data 0.001 (0.004)	Loss 0.0398 (0.0347)	MAE 0.182 (0.167)
Epoch: [133][100/469]	Time 1.190 (1.200)	Data 0.001 (0.004)	Loss 0.0579 (0.0351)	MAE 0.183 (0.167)
Epoch: [133][110/469]	Time 1.193 (1.201)	Data 0.003 (0.004)	Loss 0.0313 (0.0353)	MAE 0.161 (0.167)
Epoch: [133][120/469]	Time 1.201 (1.205)	Data 0.001 (0.003)	Loss 0.0505 (0.0353)	MAE 0.196 (0.167)
Epoch: [133][130/469]	Time 1.242 (1.209)	Data 0.001 (0.003)	Loss 0.0268 (0.0352)	MAE 0.154 (0.167)
Epoch: [133][140/469]	Time 1.269 (1.212)	Data 0.001 (0.003)	Loss 0.0510 (0.0353)	MAE 0.173 (0.167)
Epoch: [133][150/469]	Time 1.649 (1.212)	Data 0.001 (0.003)	Loss 0.0454 (0.0351)	MAE 0.183 (0.167)
Epoch: [133][160/469]	Time 1.173 (1.209)	Data 0.001 (0.003)	Loss 0.0307 (0.0353)	MAE 0.164 (0.167)
Epoch: [133][170/469]	Time 1.192 (1.207)	Data 0.001 (0.003)	Loss 0.0306 (0.0352)	MAE 0.156 (0.167)
Epoch: [133][180/469]	Time 1.207 (1.205)	Data 0.001 (0.003)	Loss 0.0418 (0.0352)	MAE 0.163 (0.166)
Epoch: [133][190/469]	Time 1.188 (1.204)	Data 0.001 (0.003)	Loss 0.0248 (0.0355)	MAE 0.156 (0.166)
Epoch: [133][200/469]	Time 1.175 (1.206)	Data 0.001 (0.003)	Loss 0.0493 (0.0359)	MAE 0.183 (0.167)
Epoch: [133][210/469]	Time 1.239 (1.205)	Data 0.003 (0.003)	Loss 0.0386 (0.0366)	MAE 0.168 (0.167)
Epoch: [133][220/469]	Time 1.148 (1.206)	Data 0.001 (0.002)	Loss 0.0256 (0.0365)	MAE 0.147 (0.167)
Epoch: [133][230/469]	Time 1.211 (1.211)	Data 0.001 (0.002)	Loss 0.0414 (0.0364)	MAE 0.168 (0.167)
Epoch: [133][240/469]	Time 1.125 (1.209)	Data 0.001 (0.002)	Loss 0.0401 (0.0365)	MAE 0.183 (0.167)
Epoch: [133][250/469]	Time 1.150 (1.211)	Data 0.003 (0.002)	Loss 0.0302 (0.0364)	MAE 0.162 (0.167)
Epoch: [133][260/469]	Time 1.173 (1.211)	Data 0.001 (0.002)	Loss 0.0340 (0.0363)	MAE 0.181 (0.167)
Epoch: [133][270/469]	Time 1.152 (1.212)	Data 0.001 (0.002)	Loss 0.0317 (0.0363)	MAE 0.167 (0.167)
Epoch: [133][280/469]	Time 1.127 (1.211)	Data 0.001 (0.002)	Loss 0.0385 (0.0363)	MAE 0.178 (0.167)
Epoch: [133][290/469]	Time 1.136 (1.210)	Data 0.001 (0.002)	Loss 0.0549 (0.0364)	MAE 0.204 (0.168)
Epoch: [133][300/469]	Time 1.253 (1.209)	Data 0.001 (0.002)	Loss 0.0339 (0.0363)	MAE 0.170 (0.168)
Epoch: [133][310/469]	Time 1.176 (1.210)	Data 0.001 (0.002)	Loss 0.0303 (0.0363)	MAE 0.165 (0.168)
Epoch: [133][320/469]	Time 1.170 (1.209)	Data 0.001 (0.002)	Loss 0.0319 (0.0364)	MAE 0.162 (0.168)
Epoch: [133][330/469]	Time 1.198 (1.210)	Data 0.001 (0.002)	Loss 0.0385 (0.0363)	MAE 0.171 (0.168)
Epoch: [133][340/469]	Time 1.207 (1.213)	Data 0.001 (0.002)	Loss 0.0451 (0.0364)	MAE 0.175 (0.168)
Epoch: [133][350/469]	Time 1.162 (1.213)	Data 0.001 (0.002)	Loss 0.0361 (0.0364)	MAE 0.177 (0.168)
Epoch: [133][360/469]	Time 1.113 (1.212)	Data 0.001 (0.002)	Loss 0.0345 (0.0364)	MAE 0.161 (0.168)
Epoch: [133][370/469]	Time 1.152 (1.210)	Data 0.001 (0.002)	Loss 0.0338 (0.0364)	MAE 0.164 (0.168)
Epoch: [133][380/469]	Time 1.124 (1.210)	Data 0.001 (0.002)	Loss 0.0360 (0.0365)	MAE 0.167 (0.168)
