/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:426: BadPoscarWarning: Selective dynamics toggled with Fluorine element detected. Make sure the 4th-6th entry each position line is selective dynamics info.
  warnings.warn(
/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:438: BadPoscarWarning: Ignoring selective dynamics tag, as no ionic degrees of freedom were fixed.
  warnings.warn(
Processing and saving dataset in batches...
Saved 149795 data points in 586 batches
Epoch: [0][0/469]	Time 1.900 (1.900)	Data 0.238 (0.238)	Loss 1.3790 (1.3790)	MAE 0.969 (0.969)
Epoch: [121][40/469]	Time 1.231 (1.301)	Data 0.001 (0.003)	Loss 0.0025 (0.0038)	MAE 0.037 (0.037)
Epoch: [121][50/469]	Time 1.331 (1.300)	Data 0.001 (0.003)	Loss 0.0022 (0.0036)	MAE 0.034 (0.037)
Epoch: [121][60/469]	Time 1.306 (1.295)	Data 0.001 (0.002)	Loss 0.0017 (0.0033)	MAE 0.035 (0.037)
Epoch: [121][70/469]	Time 1.227 (1.296)	Data 0.001 (0.002)	Loss 0.0017 (0.0032)	MAE 0.033 (0.037)
Epoch: [121][80/469]	Time 1.292 (1.295)	Data 0.001 (0.002)	Loss 0.0016 (0.0031)	MAE 0.032 (0.036)
Epoch: [121][90/469]	Time 1.395 (1.295)	Data 0.003 (0.002)	Loss 0.0020 (0.0030)	MAE 0.038 (0.037)
Epoch: [121][100/469]	Time 1.318 (1.295)	Data 0.001 (0.002)	Loss 0.0022 (0.0030)	MAE 0.040 (0.037)
Epoch: [121][110/469]	Time 1.238 (1.293)	Data 0.001 (0.002)	Loss 0.0019 (0.0029)	MAE 0.037 (0.036)
Epoch: [121][120/469]	Time 1.234 (1.294)	Data 0.001 (0.002)	Loss 0.0039 (0.0028)	MAE 0.041 (0.036)
Epoch: [121][130/469]	Time 1.281 (1.293)	Data 0.001 (0.002)	Loss 0.0017 (0.0028)	MAE 0.034 (0.036)
Epoch: [121][140/469]	Time 1.238 (1.292)	Data 0.001 (0.002)	Loss 0.0017 (0.0027)	MAE 0.033 (0.036)
Epoch: [121][150/469]	Time 1.368 (1.293)	Data 0.001 (0.002)	Loss 0.0019 (0.0027)	MAE 0.034 (0.036)
Epoch: [121][160/469]	Time 1.234 (1.293)	Data 0.001 (0.002)	Loss 0.0025 (0.0027)	MAE 0.040 (0.036)
Epoch: [121][170/469]	Time 1.282 (1.292)	Data 0.001 (0.002)	Loss 0.0025 (0.0027)	MAE 0.039 (0.037)
Epoch: [121][180/469]	Time 1.225 (1.293)	Data 0.001 (0.002)	Loss 0.0018 (0.0027)	MAE 0.033 (0.036)
Epoch: [121][190/469]	Time 1.277 (1.291)	Data 0.001 (0.002)	Loss 0.0021 (0.0027)	MAE 0.035 (0.036)
Epoch: [121][200/469]	Time 1.303 (1.289)	Data 0.003 (0.002)	Loss 0.0019 (0.0027)	MAE 0.035 (0.036)
Epoch: [121][210/469]	Time 1.326 (1.290)	Data 0.001 (0.002)	Loss 0.0060 (0.0027)	MAE 0.040 (0.036)
Epoch: [121][220/469]	Time 1.267 (1.290)	Data 0.002 (0.002)	Loss 0.0030 (0.0026)	MAE 0.042 (0.036)
Epoch: [121][230/469]	Time 1.270 (1.290)	Data 0.001 (0.002)	Loss 0.0030 (0.0026)	MAE 0.039 (0.036)
Epoch: [121][240/469]	Time 1.234 (1.289)	Data 0.002 (0.002)	Loss 0.0019 (0.0026)	MAE 0.035 (0.036)
Epoch: [121][250/469]	Time 1.211 (1.289)	Data 0.001 (0.002)	Loss 0.0023 (0.0026)	MAE 0.036 (0.036)
Epoch: [121][260/469]	Time 1.298 (1.290)	Data 0.001 (0.002)	Loss 0.0016 (0.0026)	MAE 0.032 (0.036)
Epoch: [121][270/469]	Time 1.262 (1.289)	Data 0.001 (0.002)	Loss 0.0022 (0.0026)	MAE 0.036 (0.036)
Epoch: [121][280/469]	Time 1.242 (1.289)	Data 0.001 (0.002)	Loss 0.0018 (0.0026)	MAE 0.034 (0.036)
Epoch: [121][290/469]	Time 1.294 (1.289)	Data 0.001 (0.002)	Loss 0.0020 (0.0026)	MAE 0.036 (0.036)
Epoch: [121][300/469]	Time 1.369 (1.288)	Data 0.001 (0.002)	Loss 0.0034 (0.0025)	MAE 0.040 (0.036)
Epoch: [121][310/469]	Time 1.308 (1.287)	Data 0.001 (0.002)	Loss 0.0534 (0.0027)	MAE 0.057 (0.036)
Epoch: [121][320/469]	Time 1.353 (1.287)	Data 0.001 (0.002)	Loss 0.0013 (0.0032)	MAE 0.028 (0.036)
Epoch: [121][330/469]	Time 1.263 (1.287)	Data 0.001 (0.002)	Loss 0.0030 (0.0032)	MAE 0.045 (0.036)
Epoch: [121][340/469]	Time 1.285 (1.288)	Data 0.001 (0.002)	Loss 0.0023 (0.0032)	MAE 0.038 (0.036)
Epoch: [121][350/469]	Time 1.375 (1.288)	Data 0.001 (0.002)	Loss 0.0022 (0.0032)	MAE 0.036 (0.036)
Epoch: [121][360/469]	Time 1.283 (1.288)	Data 0.001 (0.002)	Loss 0.0018 (0.0031)	MAE 0.034 (0.036)
Epoch: [121][370/469]	Time 1.331 (1.288)	Data 0.001 (0.002)	Loss 0.0155 (0.0032)	MAE 0.043 (0.036)
Epoch: [121][380/469]	Time 1.247 (1.288)	Data 0.001 (0.002)	Loss 0.0023 (0.0031)	MAE 0.036 (0.036)
Epoch: [121][390/469]	Time 1.278 (1.288)	Data 0.001 (0.002)	Loss 0.0019 (0.0031)	MAE 0.033 (0.036)
Epoch: [121][400/469]	Time 1.280 (1.289)	Data 0.001 (0.002)	Loss 0.0020 (0.0031)	MAE 0.033 (0.036)
Epoch: [121][410/469]	Time 1.366 (1.288)	Data 0.003 (0.002)	Loss 0.0016 (0.0031)	MAE 0.032 (0.036)
Epoch: [121][420/469]	Time 1.305 (1.289)	Data 0.001 (0.002)	Loss 0.0014 (0.0031)	MAE 0.031 (0.036)
Epoch: [121][430/469]	Time 1.297 (1.289)	Data 0.001 (0.002)	Loss 0.0014 (0.0030)	MAE 0.033 (0.036)
Epoch: [121][440/469]	Time 1.336 (1.289)	Data 0.001 (0.002)	Loss 0.0021 (0.0030)	MAE 0.038 (0.036)
Epoch: [121][450/469]	Time 1.307 (1.290)	Data 0.001 (0.002)	Loss 0.0017 (0.0030)	MAE 0.033 (0.036)
Epoch: [121][460/469]	Time 1.333 (1.290)	Data 0.001 (0.002)	Loss 0.0017 (0.0030)	MAE 0.033 (0.036)
Test: [0/59]	Time 2.326 (2.326)	Loss 0.0020 (0.0020)	MAE 0.034 (0.034)
Test: [10/59]	Time 2.324 (2.330)	Loss 0.0045 (0.0053)	MAE 0.045 (0.042)
Test: [20/59]	Time 2.340 (2.334)	Loss 0.0030 (0.0045)	MAE 0.040 (0.041)
Test: [30/59]	Time 2.333 (2.334)	Loss 0.0039 (0.0053)	MAE 0.039 (0.042)
Test: [40/59]	Time 2.322 (2.332)	Loss 0.0048 (0.0049)	MAE 0.044 (0.041)
Test: [50/59]	Time 2.317 (2.331)	Loss 0.0033 (0.0046)	MAE 0.041 (0.041)
 * MAE 0.041
Epoch: [122][0/469]	Time 1.409 (1.409)	Data 0.059 (0.059)	Loss 0.0030 (0.0030)	MAE 0.044 (0.044)
Epoch: [122][10/469]	Time 1.342 (1.343)	Data 0.001 (0.007)	Loss 0.0029 (0.0023)	MAE 0.041 (0.039)
Epoch: [122][20/469]	Time 1.246 (1.327)	Data 0.001 (0.004)	Loss 0.0020 (0.0022)	MAE 0.032 (0.037)
Epoch: [122][30/469]	Time 1.249 (1.318)	Data 0.001 (0.003)	Loss 0.0024 (0.0022)	MAE 0.038 (0.037)
Epoch: [122][40/469]	Time 1.355 (1.317)	Data 0.001 (0.003)	Loss 0.0027 (0.0022)	MAE 0.040 (0.037)
Epoch: [122][50/469]	Time 1.288 (1.311)	Data 0.003 (0.003)	Loss 0.0023 (0.0057)	MAE 0.039 (0.037)
Epoch: [122][60/469]	Time 1.265 (1.307)	Data 0.001 (0.002)	Loss 0.0024 (0.0052)	MAE 0.039 (0.037)
Epoch: [122][70/469]	Time 1.268 (1.304)	Data 0.001 (0.002)	Loss 0.0022 (0.0047)	MAE 0.037 (0.037)
Epoch: [122][80/469]	Time 1.229 (1.303)	Data 0.001 (0.002)	Loss 0.0021 (0.0044)	MAE 0.036 (0.037)
Epoch: [122][90/469]	Time 1.262 (1.302)	Data 0.001 (0.002)	Loss 0.0032 (0.0042)	MAE 0.039 (0.036)
Epoch: [122][100/469]	Time 1.299 (1.305)	Data 0.001 (0.002)	Loss 0.0031 (0.0040)	MAE 0.042 (0.036)
Epoch: [122][110/469]	Time 1.204 (1.304)	Data 0.001 (0.002)	Loss 0.0016 (0.0039)	MAE 0.035 (0.037)
Epoch: [122][120/469]	Time 1.302 (1.303)	Data 0.001 (0.002)	Loss 0.0019 (0.0038)	MAE 0.036 (0.036)
Epoch: [122][130/469]	Time 1.281 (1.307)	Data 0.001 (0.002)	Loss 0.0014 (0.0036)	MAE 0.030 (0.036)
Epoch: [122][140/469]	Time 1.304 (1.309)	Data 0.001 (0.002)	Loss 0.0026 (0.0035)	MAE 0.038 (0.036)
Epoch: [122][150/469]	Time 1.370 (1.312)	Data 0.001 (0.002)	Loss 0.0018 (0.0037)	MAE 0.033 (0.036)
Epoch: [122][160/469]	Time 1.297 (1.313)	Data 0.001 (0.002)	Loss 0.0021 (0.0037)	MAE 0.031 (0.036)
Epoch: [122][170/469]	Time 1.293 (1.312)	Data 0.001 (0.002)	Loss 0.0035 (0.0036)	MAE 0.039 (0.036)
Epoch: [122][180/469]	Time 1.518 (1.313)	Data 0.001 (0.002)	Loss 0.0025 (0.0035)	MAE 0.034 (0.036)
Epoch: [122][190/469]	Time 1.281 (1.313)	Data 0.001 (0.002)	Loss 0.0018 (0.0035)	MAE 0.036 (0.036)
Epoch: [122][200/469]	Time 1.328 (1.311)	Data 0.001 (0.002)	Loss 0.0026 (0.0035)	MAE 0.037 (0.036)
Epoch: [122][210/469]	Time 1.320 (1.311)	Data 0.001 (0.002)	Loss 0.0013 (0.0034)	MAE 0.030 (0.036)
Epoch: [122][220/469]	Time 1.308 (1.312)	Data 0.001 (0.002)	Loss 0.0024 (0.0034)	MAE 0.038 (0.036)
Epoch: [122][230/469]	Time 1.332 (1.312)	Data 0.001 (0.002)	Loss 0.0016 (0.0033)	MAE 0.032 (0.036)
Epoch: [122][240/469]	Time 1.323 (1.312)	Data 0.001 (0.002)	Loss 0.0021 (0.0032)	MAE 0.034 (0.036)
Epoch: [122][250/469]	Time 1.308 (1.312)	Data 0.001 (0.002)	Loss 0.0014 (0.0032)	MAE 0.033 (0.036)
Epoch: [122][260/469]	Time 1.250 (1.312)	Data 0.002 (0.002)	Loss 0.0018 (0.0032)	MAE 0.036 (0.036)
Epoch: [122][270/469]	Time 1.353 (1.312)	Data 0.001 (0.002)	Loss 0.0020 (0.0032)	MAE 0.037 (0.036)
Epoch: [122][280/469]	Time 1.326 (1.312)	Data 0.001 (0.002)	Loss 0.0028 (0.0031)	MAE 0.038 (0.036)
Epoch: [122][290/469]	Time 1.326 (1.311)	Data 0.001 (0.002)	Loss 0.0019 (0.0031)	MAE 0.038 (0.036)
Epoch: [122][300/469]	Time 1.351 (1.311)	Data 0.001 (0.002)	Loss 0.0019 (0.0031)	MAE 0.033 (0.036)
Epoch: [122][310/469]	Time 1.313 (1.311)	Data 0.001 (0.002)	Loss 0.0026 (0.0031)	MAE 0.036 (0.036)
Epoch: [122][320/469]	Time 1.292 (1.310)	Data 0.001 (0.002)	Loss 0.0049 (0.0030)	MAE 0.040 (0.036)
Epoch: [122][330/469]	Time 1.341 (1.310)	Data 0.001 (0.002)	Loss 0.0031 (0.0030)	MAE 0.038 (0.036)
Epoch: [122][340/469]	Time 1.232 (1.310)	Data 0.001 (0.002)	Loss 0.0016 (0.0030)	MAE 0.033 (0.036)
Epoch: [122][350/469]	Time 1.320 (1.310)	Data 0.001 (0.002)	Loss 0.0021 (0.0029)	MAE 0.037 (0.036)
Epoch: [122][360/469]	Time 1.303 (1.311)	Data 0.001 (0.002)	Loss 0.0020 (0.0030)	MAE 0.035 (0.036)
Epoch: [122][370/469]	Time 1.354 (1.311)	Data 0.001 (0.002)	Loss 0.0031 (0.0029)	MAE 0.042 (0.036)
Epoch: [122][380/469]	Time 1.273 (1.311)	Data 0.001 (0.002)	Loss 0.0043 (0.0029)	MAE 0.040 (0.036)
Epoch: [122][390/469]	Time 1.331 (1.311)	Data 0.001 (0.002)	Loss 0.0016 (0.0029)	MAE 0.034 (0.036)
Epoch: [122][400/469]	Time 1.317 (1.310)	Data 0.001 (0.002)	Loss 0.0019 (0.0029)	MAE 0.035 (0.036)
Epoch: [122][410/469]	Time 1.210 (1.310)	Data 0.001 (0.002)	Loss 0.0019 (0.0029)	MAE 0.035 (0.036)
Epoch: [122][420/469]	Time 1.325 (1.310)	Data 0.001 (0.002)	Loss 0.0018 (0.0029)	MAE 0.034 (0.036)
Epoch: [122][430/469]	Time 1.273 (1.310)	Data 0.001 (0.002)	Loss 0.0023 (0.0030)	MAE 0.035 (0.036)
Epoch: [122][440/469]	Time 1.412 (1.309)	Data 0.001 (0.002)	Loss 0.0020 (0.0030)	MAE 0.038 (0.036)
Epoch: [122][450/469]	Time 1.334 (1.308)	Data 0.001 (0.002)	Loss 0.0018 (0.0030)	MAE 0.033 (0.036)
Epoch: [122][460/469]	Time 1.237 (1.308)	Data 0.001 (0.002)	Loss 0.0025 (0.0029)	MAE 0.034 (0.036)
Test: [0/59]	Time 2.333 (2.333)	Loss 0.0059 (0.0059)	MAE 0.043 (0.043)
Test: [10/59]	Time 2.337 (2.339)	Loss 0.0043 (0.0040)	MAE 0.041 (0.041)
Test: [20/59]	Time 2.348 (2.341)	Loss 0.0034 (0.0040)	MAE 0.043 (0.041)
Test: [30/59]	Time 2.338 (2.339)	Loss 0.0107 (0.0042)	MAE 0.050 (0.042)
Test: [40/59]	Time 2.335 (2.340)	Loss 0.0063 (0.0042)	MAE 0.044 (0.042)
Test: [50/59]	Time 2.345 (2.341)	Loss 0.0263 (0.0045)	MAE 0.054 (0.041)
 * MAE 0.041
Epoch: [123][0/469]	Time 1.601 (1.601)	Data 0.245 (0.245)	Loss 0.0025 (0.0025)	MAE 0.036 (0.036)
Epoch: [123][10/469]	Time 1.296 (1.327)	Data 0.001 (0.023)	Loss 0.0020 (0.0022)	MAE 0.036 (0.035)
Epoch: [123][20/469]	Time 1.279 (1.328)	Data 0.001 (0.013)	Loss 0.0026 (0.0021)	MAE 0.036 (0.035)
Epoch: [123][30/469]	Time 1.255 (1.316)	Data 0.001 (0.009)	Loss 0.0021 (0.0021)	MAE 0.035 (0.035)
Epoch: [123][40/469]	Time 1.195 (1.308)	Data 0.001 (0.007)	Loss 0.0035 (0.0022)	MAE 0.039 (0.035)
Epoch: [123][50/469]	Time 1.368 (1.303)	Data 0.001 (0.006)	Loss 0.0013 (0.0022)	MAE 0.028 (0.035)
Epoch: [123][60/469]	Time 1.337 (1.306)	Data 0.001 (0.005)	Loss 0.0018 (0.0023)	MAE 0.034 (0.035)
Epoch: [123][70/469]	Time 1.262 (1.303)	Data 0.001 (0.005)	Loss 0.0021 (0.0023)	MAE 0.036 (0.035)
Epoch: [123][80/469]	Time 1.290 (1.303)	Data 0.001 (0.004)	Loss 0.0016 (0.0023)	MAE 0.034 (0.035)
Epoch: [123][90/469]	Time 1.332 (1.303)	Data 0.001 (0.004)	Loss 0.0032 (0.0023)	MAE 0.039 (0.036)
Epoch: [123][100/469]	Time 1.351 (1.304)	Data 0.001 (0.004)	Loss 0.0016 (0.0023)	MAE 0.034 (0.036)
Epoch: [123][110/469]	Time 1.305 (1.304)	Data 0.001 (0.004)	Loss 0.0022 (0.0023)	MAE 0.036 (0.036)
Epoch: [123][120/469]	Time 1.231 (1.303)	Data 0.001 (0.003)	Loss 0.0017 (0.0023)	MAE 0.033 (0.036)
Epoch: [123][130/469]	Time 1.254 (1.303)	Data 0.001 (0.003)	Loss 0.0021 (0.0023)	MAE 0.037 (0.036)
Epoch: [123][140/469]	Time 1.283 (1.302)	Data 0.001 (0.003)	Loss 0.1857 (0.0036)	MAE 0.065 (0.036)
Epoch: [123][150/469]	Time 1.308 (1.302)	Data 0.001 (0.003)	Loss 0.0019 (0.0035)	MAE 0.031 (0.036)
Epoch: [123][160/469]	Time 1.296 (1.302)	Data 0.003 (0.003)	Loss 0.0014 (0.0034)	MAE 0.032 (0.036)
Epoch: [123][170/469]	Time 1.324 (1.301)	Data 0.001 (0.003)	Loss 0.0017 (0.0033)	MAE 0.035 (0.036)
Epoch: [123][180/469]	Time 1.312 (1.302)	Data 0.001 (0.003)	Loss 0.0013 (0.0033)	MAE 0.029 (0.036)
Epoch: [123][190/469]	Time 1.315 (1.302)	Data 0.001 (0.003)	Loss 0.0016 (0.0032)	MAE 0.034 (0.036)
Epoch: [123][200/469]	Time 1.259 (1.302)	Data 0.001 (0.003)	Loss 0.0023 (0.0032)	MAE 0.033 (0.036)
Epoch: [123][210/469]	Time 1.293 (1.303)	Data 0.001 (0.003)	Loss 0.0022 (0.0031)	MAE 0.037 (0.036)
Epoch: [123][220/469]	Time 1.282 (1.302)	Data 0.001 (0.003)	Loss 0.0033 (0.0031)	MAE 0.041 (0.036)
Epoch: [123][230/469]	Time 1.341 (1.302)	Data 0.001 (0.002)	Loss 0.0019 (0.0031)	MAE 0.037 (0.036)
Epoch: [123][240/469]	Time 1.309 (1.302)	Data 0.001 (0.002)	Loss 0.0018 (0.0031)	MAE 0.035 (0.036)
Epoch: [123][250/469]	Time 1.299 (1.302)	Data 0.001 (0.002)	Loss 0.0024 (0.0030)	MAE 0.039 (0.036)
Epoch: [123][260/469]	Time 1.283 (1.303)	Data 0.001 (0.002)	Loss 0.0019 (0.0030)	MAE 0.035 (0.036)
Epoch: [123][270/469]	Time 1.242 (1.303)	Data 0.003 (0.002)	Loss 0.0060 (0.0030)	MAE 0.043 (0.036)
Epoch: [123][280/469]	Time 1.302 (1.303)	Data 0.001 (0.002)	Loss 0.0016 (0.0030)	MAE 0.033 (0.036)
Epoch: [123][290/469]	Time 1.368 (1.303)	Data 0.001 (0.002)	Loss 0.0022 (0.0030)	MAE 0.038 (0.036)
Epoch: [123][300/469]	Time 1.304 (1.302)	Data 0.001 (0.002)	Loss 0.0022 (0.0029)	MAE 0.037 (0.036)
Epoch: [123][310/469]	Time 1.322 (1.303)	Data 0.001 (0.002)	Loss 0.0020 (0.0029)	MAE 0.036 (0.036)
Epoch: [123][320/469]	Time 1.265 (1.302)	Data 0.002 (0.002)	Loss 0.0018 (0.0029)	MAE 0.036 (0.036)
Epoch: [123][330/469]	Time 1.236 (1.302)	Data 0.001 (0.002)	Loss 0.0021 (0.0029)	MAE 0.033 (0.036)
Epoch: [123][340/469]	Time 1.272 (1.302)	Data 0.001 (0.002)	Loss 0.0060 (0.0029)	MAE 0.039 (0.036)
Epoch: [123][350/469]	Time 1.328 (1.302)	Data 0.003 (0.002)	Loss 0.0019 (0.0029)	MAE 0.036 (0.036)
Epoch: [123][360/469]	Time 1.386 (1.303)	Data 0.001 (0.002)	Loss 0.0017 (0.0028)	MAE 0.035 (0.036)
Epoch: [123][370/469]	Time 1.325 (1.303)	Data 0.001 (0.002)	Loss 0.0015 (0.0028)	MAE 0.033 (0.036)
Epoch: [123][380/469]	Time 1.344 (1.303)	Data 0.001 (0.002)	Loss 0.0023 (0.0029)	MAE 0.037 (0.036)
Epoch: [123][390/469]	Time 1.279 (1.303)	Data 0.001 (0.002)	Loss 0.0041 (0.0029)	MAE 0.034 (0.036)
Epoch: [123][400/469]	Time 1.333 (1.303)	Data 0.002 (0.002)	Loss 0.0023 (0.0030)	MAE 0.039 (0.036)
Epoch: [123][410/469]	Time 1.317 (1.303)	Data 0.001 (0.002)	Loss 0.0025 (0.0030)	MAE 0.034 (0.036)
Epoch: [123][420/469]	Time 1.323 (1.303)	Data 0.001 (0.002)	Loss 0.0022 (0.0030)	MAE 0.036 (0.036)
Epoch: [123][430/469]	Time 1.287 (1.304)	Data 0.001 (0.002)	Loss 0.0021 (0.0030)	MAE 0.035 (0.036)
Epoch: [123][440/469]	Time 1.258 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0030)	MAE 0.034 (0.036)
Epoch: [123][450/469]	Time 1.323 (1.304)	Data 0.002 (0.002)	Loss 0.0017 (0.0029)	MAE 0.035 (0.036)
Epoch: [123][460/469]	Time 1.228 (1.304)	Data 0.001 (0.002)	Loss 0.0016 (0.0029)	MAE 0.032 (0.036)
Test: [0/59]	Time 2.319 (2.319)	Loss 0.0062 (0.0062)	MAE 0.044 (0.044)
Test: [10/59]	Time 2.328 (2.335)	Loss 0.0022 (0.0048)	MAE 0.036 (0.041)
Test: [20/59]	Time 2.331 (2.335)	Loss 0.0027 (0.0044)	MAE 0.038 (0.041)
Test: [30/59]	Time 2.332 (2.335)	Loss 0.0049 (0.0052)	MAE 0.044 (0.042)
Test: [40/59]	Time 2.323 (2.336)	Loss 0.0030 (0.0051)	MAE 0.042 (0.042)
Test: [50/59]	Time 2.335 (2.336)	Loss 0.0049 (0.0048)	MAE 0.044 (0.042)
 * MAE 0.042
Epoch: [124][0/469]	Time 1.466 (1.466)	Data 0.065 (0.065)	Loss 0.0026 (0.0026)	MAE 0.037 (0.037)
Epoch: [124][10/469]	Time 1.355 (1.322)	Data 0.001 (0.007)	Loss 0.0057 (0.0025)	MAE 0.036 (0.036)
Epoch: [124][20/469]	Time 1.268 (1.308)	Data 0.001 (0.004)	Loss 0.0031 (0.0022)	MAE 0.037 (0.035)
Epoch: [124][30/469]	Time 1.299 (1.307)	Data 0.001 (0.004)	Loss 0.0031 (0.0023)	MAE 0.038 (0.036)
Epoch: [124][40/469]	Time 1.241 (1.303)	Data 0.001 (0.003)	Loss 0.0018 (0.0023)	MAE 0.034 (0.036)
Epoch: [124][50/469]	Time 1.330 (1.303)	Data 0.001 (0.003)	Loss 0.0016 (0.0022)	MAE 0.032 (0.035)
Epoch: [124][60/469]	Time 1.364 (1.304)	Data 0.001 (0.002)	Loss 0.0029 (0.0023)	MAE 0.042 (0.036)
Epoch: [124][70/469]	Time 1.306 (1.303)	Data 0.001 (0.002)	Loss 0.0016 (0.0023)	MAE 0.034 (0.036)
Epoch: [124][80/469]	Time 1.268 (1.300)	Data 0.001 (0.002)	Loss 0.0013 (0.0023)	MAE 0.029 (0.036)
Epoch: [124][90/469]	Time 1.239 (1.298)	Data 0.001 (0.002)	Loss 0.0030 (0.0023)	MAE 0.037 (0.036)
Epoch: [124][100/469]	Time 1.261 (1.300)	Data 0.001 (0.002)	Loss 0.0022 (0.0024)	MAE 0.038 (0.036)
Epoch: [124][110/469]	Time 1.301 (1.302)	Data 0.001 (0.002)	Loss 0.0016 (0.0024)	MAE 0.031 (0.035)
Epoch: [124][120/469]	Time 1.233 (1.303)	Data 0.001 (0.002)	Loss 0.0015 (0.0024)	MAE 0.032 (0.035)
Epoch: [124][130/469]	Time 1.356 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0027)	MAE 0.035 (0.036)
Epoch: [124][140/469]	Time 1.303 (1.307)	Data 0.001 (0.002)	Loss 0.0017 (0.0027)	MAE 0.034 (0.035)
Epoch: [124][150/469]	Time 1.299 (1.307)	Data 0.003 (0.002)	Loss 0.0018 (0.0026)	MAE 0.033 (0.035)
Epoch: [124][160/469]	Time 1.301 (1.307)	Data 0.001 (0.002)	Loss 0.0036 (0.0026)	MAE 0.037 (0.035)
Epoch: [124][170/469]	Time 1.293 (1.307)	Data 0.003 (0.002)	Loss 0.0019 (0.0026)	MAE 0.035 (0.035)
Epoch: [124][180/469]	Time 1.333 (1.308)	Data 0.001 (0.002)	Loss 0.0022 (0.0026)	MAE 0.037 (0.036)
Epoch: [124][190/469]	Time 1.266 (1.307)	Data 0.001 (0.002)	Loss 0.0013 (0.0026)	MAE 0.030 (0.035)
Epoch: [124][200/469]	Time 1.294 (1.308)	Data 0.001 (0.002)	Loss 0.0015 (0.0026)	MAE 0.034 (0.035)
Epoch: [124][210/469]	Time 1.324 (1.308)	Data 0.001 (0.002)	Loss 0.0063 (0.0026)	MAE 0.039 (0.035)
Epoch: [124][220/469]	Time 1.336 (1.309)	Data 0.002 (0.002)	Loss 0.0019 (0.0026)	MAE 0.036 (0.036)
Epoch: [124][230/469]	Time 1.230 (1.308)	Data 0.001 (0.002)	Loss 0.0022 (0.0034)	MAE 0.037 (0.036)
Epoch: [124][240/469]	Time 1.296 (1.308)	Data 0.001 (0.002)	Loss 0.0020 (0.0033)	MAE 0.033 (0.036)
Epoch: [124][250/469]	Time 1.173 (1.308)	Data 0.001 (0.002)	Loss 0.0024 (0.0033)	MAE 0.039 (0.036)
Epoch: [124][260/469]	Time 1.262 (1.307)	Data 0.002 (0.002)	Loss 0.0028 (0.0032)	MAE 0.036 (0.036)
Epoch: [124][270/469]	Time 1.389 (1.307)	Data 0.001 (0.002)	Loss 0.0016 (0.0032)	MAE 0.034 (0.036)
Epoch: [124][280/469]	Time 1.329 (1.308)	Data 0.003 (0.002)	Loss 0.0017 (0.0032)	MAE 0.033 (0.036)
Epoch: [124][290/469]	Time 1.365 (1.309)	Data 0.001 (0.002)	Loss 0.0018 (0.0032)	MAE 0.035 (0.036)
Epoch: [124][300/469]	Time 1.261 (1.308)	Data 0.001 (0.002)	Loss 0.0022 (0.0033)	MAE 0.035 (0.036)
Epoch: [124][310/469]	Time 1.249 (1.309)	Data 0.001 (0.002)	Loss 0.0018 (0.0032)	MAE 0.036 (0.036)
Epoch: [124][320/469]	Time 1.269 (1.309)	Data 0.003 (0.002)	Loss 0.0021 (0.0032)	MAE 0.035 (0.036)
Epoch: [124][330/469]	Time 1.198 (1.308)	Data 0.001 (0.002)	Loss 0.0023 (0.0032)	MAE 0.035 (0.036)
Epoch: [124][340/469]	Time 1.370 (1.308)	Data 0.001 (0.002)	Loss 0.0018 (0.0031)	MAE 0.034 (0.036)
Epoch: [124][350/469]	Time 1.275 (1.308)	Data 0.001 (0.002)	Loss 0.0026 (0.0031)	MAE 0.038 (0.036)
Epoch: [124][360/469]	Time 1.372 (1.308)	Data 0.001 (0.002)	Loss 0.0050 (0.0031)	MAE 0.041 (0.036)
Epoch: [124][370/469]	Time 1.268 (1.308)	Data 0.001 (0.002)	Loss 0.0022 (0.0031)	MAE 0.035 (0.036)
Epoch: [124][380/469]	Time 1.241 (1.307)	Data 0.001 (0.002)	Loss 0.0023 (0.0030)	MAE 0.039 (0.036)
Epoch: [124][390/469]	Time 1.399 (1.308)	Data 0.003 (0.002)	Loss 0.0015 (0.0030)	MAE 0.032 (0.036)
Epoch: [124][400/469]	Time 1.330 (1.309)	Data 0.001 (0.002)	Loss 0.0018 (0.0030)	MAE 0.035 (0.036)
Epoch: [124][410/469]	Time 1.276 (1.308)	Data 0.003 (0.002)	Loss 0.0020 (0.0030)	MAE 0.035 (0.036)
Epoch: [124][420/469]	Time 1.285 (1.308)	Data 0.001 (0.002)	Loss 0.0028 (0.0030)	MAE 0.038 (0.036)
Epoch: [124][430/469]	Time 1.283 (1.308)	Data 0.001 (0.002)	Loss 0.0018 (0.0029)	MAE 0.035 (0.036)
Epoch: [124][440/469]	Time 1.294 (1.308)	Data 0.002 (0.002)	Loss 0.0023 (0.0029)	MAE 0.032 (0.036)
Epoch: [124][450/469]	Time 1.321 (1.307)	Data 0.001 (0.002)	Loss 0.0015 (0.0029)	MAE 0.032 (0.036)
Epoch: [124][460/469]	Time 1.260 (1.308)	Data 0.001 (0.002)	Loss 0.0028 (0.0029)	MAE 0.040 (0.036)
